a,0.5731933116912842,0.8376822471618652,-5.39265613497264e-07,0.5129500031471252,0.8258311152458191,-0.028483713045716286,0.4480065703392029,0.7541634440422058,-0.036418233066797256,0.4106471538543701,0.6881271004676819,-0.042983278632164,0.40923604369163513,0.6160808205604553,-0.04020911455154419,0.45071330666542053,0.6203492879867554,0.0072629982605576515,0.4400786757469177,0.5982523560523987,-0.019350547343492508,0.45618051290512085,0.6794477701187134,-0.026059312745928764,0.4606415033340454,0.6865494847297668,-0.026355143636465073,0.48504629731178284,0.5956666469573975,0.011210373602807522,0.47954800724983215,0.5940861105918884,-0.018590161576867104,0.49394774436950684,0.6999932527542114,-0.017262229695916176,0.49044039845466614,0.6762143969535828,-0.006728118751198053,0.524677038192749,0.589398980140686,0.006786244921386242,0.5227556824684143,0.5930783152580261,-0.024653377011418343,0.5292559862136841,0.685933530330658,-0.012034070678055286,0.5264667868614197,0.6679706573486328,0.0058823684230446815,0.5634136199951172,0.5854710340499878,-0.0008243520860560238,0.5604494214057922,0.5844760537147522,-0.015741297975182533,0.5587829351425171,0.6512082815170288,-0.0066810548305511475,0.5572201013565063,0.6499770879745483,0.005777227692306042
a,0.5845319628715515,0.7119191288948059,-5.405615297604527e-07,0.5317068099975586,0.6990677714347839,-0.027520734816789627,0.47141820192337036,0.6123380661010742,-0.033879004418849945,0.4366849958896637,0.5393553376197815,-0.03951948508620262,0.4447685778141022,0.4774489998817444,-0.03632330894470215,0.4794115722179413,0.4973718822002411,0.005800710059702396,0.46612438559532166,0.4473119378089905,-0.021335186436772346,0.48083025217056274,0.5330302119255066,-0.0268967654556036,0.4876989424228668,0.5446374416351318,-0.02598043531179428,0.5145270228385925,0.4839971661567688,0.00960496999323368,0.504770040512085,0.4526297152042389,-0.020071495324373245,0.5156623721122742,0.5636123418807983,-0.015468166209757328,0.5158807635307312,0.5429098606109619,-0.002210139064118266,0.5516738891601562,0.48389768600463867,0.0050347959622740746,0.5442019701004028,0.4645206928253174,-0.02497643232345581,0.5476365089416504,0.5623734593391418,-0.008625670336186886,0.549720048904419,0.5444765686988831,0.011614124290645123,0.5870128870010376,0.4869610369205475,-0.0027008631732314825,0.5782892107963562,0.477851003408432,-0.015143153257668018,0.5753170847892761,0.5443217754364014,-0.003499157028272748,0.5781020522117615,0.5394026041030884,0.010083185508847237
a,0.4628865718841553,0.7213162183761597,-5.285633051244076e-07,0.4068297743797302,0.7225493788719177,-0.020033739507198334,0.3480510711669922,0.650702714920044,-0.02498023398220539,0.31534966826438904,0.5848585963249207,-0.03084595687687397,0.3075142502784729,0.5203987956047058,-0.029859239235520363,0.3517611622810364,0.5386347770690918,0.008568506687879562,0.324795126914978,0.4882049858570099,-0.023600051179528236,0.3415341079235077,0.5625410079956055,-0.03491774946451187,0.35480189323425293,0.5938973426818848,-0.03569696471095085,0.383914977312088,0.5163512229919434,0.007746191695332527,0.35996213555336,0.4994826018810272,-0.026021886616945267,0.37900418043136597,0.5899448990821838,-0.026552582159638405,0.3878336250782013,0.5891208648681641,-0.016020022332668304,0.4196254312992096,0.506451427936554,-0.0010110725415870547,0.39809858798980713,0.5046035051345825,-0.03458039462566376,0.41315943002700806,0.5910046696662903,-0.021641753613948822,0.41917258501052856,0.5850547552108765,-0.0025337233673781157,0.4560171961784363,0.5021830201148987,-0.011988799087703228,0.43302205204963684,0.5093721747398376,-0.02738286182284355,0.441202312707901,0.5730859637260437,-0.016495171934366226,0.4492904543876648,0.5700649619102478,-0.002524393843486905
a,0.4143105447292328,0.8362538814544678,-6.371421932271915e-07,0.3551709055900574,0.855787992477417,-0.02863118052482605,0.27458131313323975,0.8023926019668579,-0.03846648335456848,0.22371728718280792,0.7502520680427551,-0.04743252694606781,0.21397221088409424,0.6785635352134705,-0.047067392617464066,0.2672711908817291,0.655605137348175,-0.002960259560495615,0.2365306317806244,0.6490307450294495,-0.03607867658138275,0.26812005043029785,0.7237702012062073,-0.04492884501814842,0.2838786244392395,0.7307524085044861,-0.04696809500455856,0.2977246344089508,0.6144142746925354,-0.0029680910520255566,0.27918344736099243,0.6463363170623779,-0.040972959250211716,0.3128490447998047,0.7439685463905334,-0.039489611983299255,0.31739041209220886,0.7184376120567322,-0.02833719737827778,0.3379533588886261,0.5954839587211609,-0.011524495668709278,0.32893019914627075,0.638648271560669,-0.04817287251353264,0.3517533838748932,0.725530207157135,-0.03216250240802765,0.35198456048965454,0.6946107149124146,-0.012446851469576359,0.3787645697593689,0.5855676531791687,-0.02360331267118454,0.37079980969429016,0.6289732456207275,-0.042015478014945984,0.3814657926559448,0.690089225769043,-0.03320767357945442,0.38307568430900574,0.666824996471405,-0.021625829860568047
a,0.5273100733757019,0.8604839444160461,-4.629353611562692e-07,0.4749215841293335,0.8292698264122009,-0.021212873980402946,0.4252309799194336,0.7335461974143982,-0.023560557514429092,0.401154488325119,0.6520879864692688,-0.02531607635319233,0.4091355502605438,0.5926018357276917,-0.02031693048775196,0.45989808440208435,0.6199151277542114,0.009634161368012428,0.4447386562824249,0.5844368934631348,-0.009078332222998142,0.4482366144657135,0.6584806442260742,-0.012467237189412117,0.4534637928009033,0.6855840086936951,-0.011546608991920948,0.49755385518074036,0.6097885966300964,0.010938012972474098,0.4803530275821686,0.5868253707885742,-0.01063098106533289,0.4815237820148468,0.6904178857803345,-0.006171098444610834,0.48848211765289307,0.6985993981361389,0.004746488761156797,0.5348440408706665,0.6234720349311829,0.005282361526042223,0.522155225276947,0.6046692728996277,-0.019977666437625885,0.5166895389556885,0.6968449950218201,-0.005525301210582256,0.5234176516532898,0.7068865299224854,0.012396138161420822,0.5744345188140869,0.6474137306213379,-0.0026781228370964527,0.5610734820365906,0.6284464001655579,-0.01577039435505867,0.5513876676559448,0.6894060969352722,-0.004951770417392254,0.554282009601593,0.7007308602333069,0.007997696287930012
a,0.541670024394989,0.884598970413208,-6.439000230784586e-07,0.48297935724258423,0.846297562122345,-0.026250967755913734,0.4296276271343231,0.7332212924957275,-0.0343308299779892,0.4005664587020874,0.646368682384491,-0.04201609268784523,0.4116998314857483,0.5749582648277283,-0.041780464351177216,0.46322938799858093,0.6049049496650696,0.002317257458344102,0.4390149414539337,0.5722156763076782,-0.02748797833919525,0.45001527667045593,0.6600663661956787,-0.03917374834418297,0.4611404836177826,0.6782708168029785,-0.04361100494861603,0.4993925392627716,0.5966120958328247,0.0034125628881156445,0.47617560625076294,0.5929599404335022,-0.029166482388973236,0.48320621252059937,0.7003054022789001,-0.030151279643177986,0.4937588572502136,0.6895099878311157,-0.022492557764053345,0.5381492376327515,0.6120347380638123,-0.0032048309221863747,0.5213735699653625,0.6140968799591064,-0.03509194031357765,0.5188021659851074,0.709869384765625,-0.020293330773711205,0.5267396569252014,0.6966210603713989,-0.0022322633303701878,0.5740073323249817,0.6360912919044495,-0.012980940751731396,0.5586122274398804,0.6382548213005066,-0.026011548936367035,0.5499371886253357,0.7047958374023438,-0.013821464031934738,0.5570944547653198,0.7009485960006714,-0.0005950674531050026
a,0.6161640882492065,0.7773042321205139,-5.666622087119322e-07,0.5699992179870605,0.7225489616394043,-0.02539771981537342,0.5342622995376587,0.6128711700439453,-0.03166906535625458,0.5224968791007996,0.5204402804374695,-0.03746474161744118,0.5392597317695618,0.46001818776130676,-0.03475555032491684,0.5666655898094177,0.5200696587562561,0.004840899724513292,0.5647100210189819,0.456078439950943,-0.018441013991832733,0.5651715397834778,0.5445955395698547,-0.02299586310982704,0.567448079586029,0.563777506351471,-0.022068459540605545,0.6025253534317017,0.525702178478241,0.008899480104446411,0.6031509041786194,0.4896523654460907,-0.016740309074521065,0.5944880843162537,0.5933924317359924,-0.013398791663348675,0.5933460593223572,0.5815147161483765,-0.00305142137221992,0.6367804408073425,0.546359121799469,0.005669629666954279,0.6398692727088928,0.5192484855651855,-0.021039899438619614,0.6260811686515808,0.6075307726860046,-0.006815888918936253,0.6238099336624146,0.6010285019874573,0.010597002692520618,0.6686891317367554,0.5694161057472229,-0.0002864355919882655,0.6703959107398987,0.5463102459907532,-0.010812930762767792,0.6564068794250488,0.6027212738990784,0.0006840387941338122,0.6539172530174255,0.6075351238250732,0.013437948189675808
a,0.6388959288597107,0.8027097582817078,-5.562911837841966e-07,0.5945869088172913,0.7560726404190063,-0.029206998646259308,0.5534051060676575,0.6471348404884338,-0.03590013459324837,0.5349450707435608,0.5618008971214294,-0.03980838507413864,0.5533021092414856,0.5037593841552734,-0.034432314336299896,0.5744413733482361,0.5426119565963745,-0.003012526547536254,0.5809770226478577,0.4952268898487091,-0.024456247687339783,0.5835922956466675,0.5865355134010315,-0.02717876248061657,0.5797355771064758,0.5954023003578186,-0.026621457189321518,0.6105090379714966,0.540973424911499,0.0031095969025045633,0.6203838586807251,0.519475519657135,-0.022893432527780533,0.6141466498374939,0.6241373419761658,-0.022275160998106003,0.604873776435852,0.6057350635528564,-0.015039963647723198,0.6458973288536072,0.5571982264518738,0.0027087377384305,0.6563646793365479,0.5425565838813782,-0.0236818827688694,0.6448765993118286,0.6326565146446228,-0.012491890229284763,0.6348741054534912,0.6202949285507202,0.0012655443279072642,0.6785557866096497,0.5766934156417847,-0.0005228918744251132,0.6849936246871948,0.5646491646766663,-0.013314580544829369,0.6734107136726379,0.626093327999115,-0.005607332568615675,0.6649386882781982,0.6270924806594849,0.003763378830626607
a,0.6707350015640259,0.7813684344291687,-5.2900378477716e-07,0.6304709315299988,0.7330232858657837,-0.028353050351142883,0.5966610312461853,0.6334500312805176,-0.03237317129969597,0.5833633542060852,0.5542252063751221,-0.03379558026790619,0.5996389985084534,0.5108125805854797,-0.027293598279356956,0.6152147054672241,0.5519720315933228,0.0022972673177719116,0.6275127530097961,0.4993578791618347,-0.02077854610979557,0.6275215148925781,0.5767673254013062,-0.025369472801685333,0.6191993355751038,0.5863330364227295,-0.02429431676864624,0.6497763395309448,0.5587316155433655,0.009143645875155926,0.6627411842346191,0.525736927986145,-0.016924893483519554,0.6567724943161011,0.6203961968421936,-0.016919514164328575,0.6441404223442078,0.6017073392868042,-0.008906698785722256,0.6826067566871643,0.5692204833030701,0.008764521218836308,0.6928669810295105,0.5450012683868408,-0.019726481288671494,0.6827923059463501,0.6286734342575073,-0.011692933738231659,0.6698200702667236,0.6169313192367554,0.0016313912346959114,0.7127472162246704,0.5800495743751526,0.005901393014937639,0.7178270816802979,0.5580261945724487,-0.008050226606428623,0.709644079208374,0.6158072352409363,-0.0013313215458765626,0.7008015513420105,0.6204720139503479,0.008130960166454315
a,0.7599713802337646,0.7941972613334656,-2.6259940000272763e-07,0.7318423986434937,0.7616527080535889,-0.03543643653392792,0.7034364938735962,0.7016751766204834,-0.04989123344421387,0.6931915283203125,0.6333984732627869,-0.06014915183186531,0.7107800245285034,0.5864028334617615,-0.06308786571025848,0.7192184329032898,0.6111427545547485,-0.012258950620889664,0.7355172634124756,0.5793497562408447,-0.0381583608686924,0.7334660291671753,0.6378024816513062,-0.04465070739388466,0.7246372103691101,0.6484556198120117,-0.044954873621463776,0.744485080242157,0.6174193024635315,-0.0031159112695604563,0.7625908851623535,0.5959996581077576,-0.0325232595205307,0.7565723657608032,0.6721229553222656,-0.033911194652318954,0.7450289726257324,0.6566080451011658,-0.026848487555980682,0.7698879837989807,0.6275492906570435,-0.0010142807150259614,0.7848912477493286,0.6193838715553284,-0.03245873004198074,0.7760550379753113,0.6842752695083618,-0.02675088681280613,0.7628503441810608,0.6728796362876892,-0.014680529944598675,0.7932337522506714,0.6378660798072815,-0.0018880144925788045,0.8053542971611023,0.6351739168167114,-0.020220007747411728,0.796355128288269,0.6813827157020569,-0.017524782568216324,0.7837578058242798,0.6803933382034302,-0.010541122406721115
a,0.7606887221336365,0.7911152243614197,-3.224913598387502e-07,0.7322978973388672,0.7525151371955872,-0.02964591234922409,0.7038607597351074,0.6840073466300964,-0.04007217660546303,0.6936357021331787,0.6129922270774841,-0.04789695143699646,0.7123141884803772,0.5700779557228088,-0.04866122081875801,0.7239641547203064,0.6021845936775208,-0.0022459544707089663,0.7351009249687195,0.5650060176849365,-0.026944700628519058,0.7324689626693726,0.6275576949119568,-0.03394657000899315,0.7261542677879333,0.637362003326416,-0.03448174521327019,0.7500545382499695,0.6116033792495728,0.0042843446135520935,0.7627353668212891,0.5837109088897705,-0.023413121700286865,0.7548723816871643,0.6625447869300842,-0.025052642449736595,0.7457322478294373,0.6473358273506165,-0.018215961754322052,0.7752232551574707,0.6246591210365295,0.0037779691629111767,0.7868074774742126,0.6087942123413086,-0.025634348392486572,0.7753129601478577,0.6763420104980469,-0.019286489114165306,0.7644830942153931,0.6654213666915894,-0.006723813712596893,0.7984238862991333,0.6377360224723816,0.0006596416933462024,0.8067775368690491,0.6281821131706238,-0.014579582028090954,0.7957771420478821,0.6753638982772827,-0.010043026879429817,0.7852060198783875,0.6754423975944519,-0.001997529063373804
a,0.764359176158905,0.7863600254058838,-3.694423185152118e-07,0.7357296347618103,0.745639979839325,-0.02535809390246868,0.7093883752822876,0.670356810092926,-0.032970476895570755,0.7002171874046326,0.5993619561195374,-0.03885381296277046,0.7190279364585876,0.558293342590332,-0.03789324685931206,0.7312130928039551,0.593649685382843,0.0026377697940915823,0.7426328659057617,0.5539824366569519,-0.020773302763700485,0.7385672926902771,0.6177688241004944,-0.028453128412365913,0.7325032353401184,0.6275522112846375,-0.02990412898361683,0.757715106010437,0.6049884557723999,0.0075111109763383865,0.7689747214317322,0.5758686661720276,-0.0179416686296463,0.7592204809188843,0.6534230709075928,-0.019616492092609406,0.7511828541755676,0.6381097435951233,-0.01353074423968792,0.7826343178749084,0.6205649971961975,0.0056282333098351955,0.7928279042243958,0.6017172336578369,-0.02106563188135624,0.7800090909004211,0.6677500605583191,-0.014145949855446815,0.7712199687957764,0.6563752889633179,-0.0020499825477600098,0.8062731623649597,0.6364030838012695,0.0013433760032057762,0.8132504820823669,0.6231366991996765,-0.011767578311264515,0.8011112809181213,0.6695078015327454,-0.006288763601332903,0.7920928597450256,0.6696106195449829,0.0018969811499118805
a,0.7654861807823181,0.7774184942245483,-3.384611204637622e-07,0.734623908996582,0.735293447971344,-0.025344064459204674,0.7086687088012695,0.6625443696975708,-0.03343455120921135,0.6992595791816711,0.5918914675712585,-0.04010641574859619,0.7130820155143738,0.5456280708312988,-0.04016133025288582,0.7295721769332886,0.5872206687927246,0.004230085760354996,0.7393828630447388,0.545624852180481,-0.019539743661880493,0.7364241480827332,0.6073393821716309,-0.02750379964709282,0.7316670417785645,0.6181769967079163,-0.02874739281833172,0.7561987638473511,0.5990652441978455,0.009105860255658627,0.7669001221656799,0.5680962204933167,-0.01696651615202427,0.7571808695793152,0.6460572481155396,-0.01932777464389801,0.7497203946113586,0.6304789185523987,-0.01323818601667881,0.7815185189247131,0.6141465902328491,0.0071537974290549755,0.7910256385803223,0.5941844582557678,-0.02110643871128559,0.7773842811584473,0.6616636514663696,-0.015120449475944042,0.7687567472457886,0.6502874493598938,-0.0029004905372858047,0.8051867485046387,0.6288858652114868,0.002964118728414178,0.8115866780281067,0.6158367395401001,-0.011473436839878559,0.7986249923706055,0.6624967455863953,-0.006422300357371569,0.7897660732269287,0.6631619334220886,0.00199569552205503
